Date,Close_Price,Log_Returns
2023-11-29,3031.426025390625,0.011004766258533095
2023-11-30,3056.444091796875,0.00821903449339208
2023-12-01,3136.511962890625,0.025859163893542734
2023-12-04,3257.326904296875,0.03779554837733633
2023-12-05,3259.194580078125,0.0005732125143351841
2023-12-06,3334.74072265625,0.02291482848616976
2023-12-07,3298.66357421875,-0.010877523076953537
2023-12-08,3321.125732421875,0.006786392548369738
2023-12-11,3328.35107421875,0.0021732069606828983
2023-12-12,3285.687255859375,-0.012901168084062378
2023-12-13,3342.113525390625,0.017027558530856614
2023-12-14,3374.8486328125,0.00974707488841192
2023-12-15,3428.81689453125,0.01586479918648292
2023-12-18,3432.35595703125,0.0010316203630000343
2023-12-19,3439.5810546875,0.0021027842095169788
2023-12-20,3360.49609375,-0.023261067514905944
2023-12-21,3366.05029296875,0.0016514270954872364
2023-12-22,3418.937255859375,0.015589721761589188
2023-12-26,3430.83203125,0.0034730475869599277
2023-12-27,3483.86669921875,0.015339990944259441
2023-12-28,3458.357177734375,-0.0073491252226254525
2023-12-29,3466.172119140625,0.002257177170951282
2024-01-01,3465.63134765625,-0.00015602620243409412
2024-01-02,3379.763671875,-0.02508903567313569
2024-01-03,3381.975341796875,0.0006541719508176756
2024-01-04,3400.013916015625,0.005319565121862638
2024-01-05,3462.1416015625,0.018107833022555805
2024-01-08,3441.694580078125,-0.00592339700164816
2024-01-09,3495.61376953125,0.01554501328687646
2024-01-10,3485.34130859375,-0.0029429979814766844
2024-01-11,3445.380859375,-0.01153152328558447
2024-01-12,3508.245849609375,0.018081702010868686
2024-01-15,3482.932861328125,-0.00724143951749742
2024-01-16,3512.865966796875,0.008557503974283544
2024-01-17,3510.359375,-0.0007138007913218607
2024-01-18,3534.984375,0.006990460977334174
2024-01-19,3584.135986328125,0.013808557752853633
2024-01-23,3490.747802734375,-0.02640145362052131
2024-01-24,3528.2998046875,0.010700129800749088
2024-01-25,3532.4775390625,0.0011833640006287747
2024-01-29,3645.083740234375,0.031379862010311434
2024-01-30,3571.651611328125,-0.02035121416315426
2024-01-31,3420.706787109375,-0.043180932414612176
2024-02-01,3340.343994140625,-0.023773398677214244
2024-02-02,3318.766357421875,-0.006480659156958482
2024-02-05,3285.04833984375,-0.0102117676323373
2024-02-06,3366.1484375,0.024387826721657145
2024-02-07,3337.099853515625,-0.008667071414520904
2024-02-08,3278.904541015625,-0.01759273724661395
2024-02-09,3268.140380859375,-0.003288252939684579
2024-02-12,3243.564453125,-0.007548267327229907
2024-02-13,3265.14208984375,0.006630415928775034
2024-02-14,3252.85400390625,-0.003770514838867818
2024-02-15,3244.3017578125,-0.0026326138226603056
2024-02-16,3329.28466796875,0.025857314278129092
2024-02-19,3283.1806640625,-0.013944799312896232
2024-02-20,3299.7939453125,0.005047358528797459
2024-02-21,3240.4677734375,-0.01814233180754454
2024-02-22,3306.675048828125,0.02022547365233196
2024-02-23,3330.46435546875,0.007168572804043169
2024-02-26,3411.26953125,0.023972778207149065
2024-02-27,3446.95361328125,0.010406311752094244
2024-02-28,3411.318603515625,-0.010391926517442446
2024-02-29,3418.544189453125,0.0021158810512725214
2024-03-01,3571.847900390625,0.04386829617956439
2024-03-04,3582.6123046875,0.003009147332134029
2024-03-05,3551.302734375,-0.0087777247613115
2024-03-06,3580.400390625,0.008160131514756626
2024-03-07,3614.560546875,0.009495649308991045
2024-03-11,3578.827880859375,-0.009934945202705419
2024-03-12,3560.198974609375,-0.005218904175604713
2024-03-13,3478.50927734375,-0.023212601615289603
2024-03-14,3546.977294921875,0.01949194113390151
2024-03-15,3477.1328125,-0.019887724828329286
2024-03-18,3500.774658203125,0.006776225183930267
2024-03-19,3442.284423828125,-0.016848947242301477
2024-03-20,3450.148681640625,0.0022819985642026537
2024-03-21,3499.59521484375,0.014229982662895308
2024-03-22,3556.41455078125,0.016105579786717932
2024-03-26,3607.8271484375,0.014352804499768137
2024-03-27,3643.51123046875,0.009842147261527835
2024-03-28,3700.035400390625,0.015394546824267405
2024-04-01,3772.878173828125,0.019495764242990904
2024-04-02,3742.79736328125,-0.008004861578766051
2024-04-03,3718.270751953125,-0.006574581359235861
2024-04-04,3733.409423828125,0.004063162225235313
2024-04-05,3679.58837890625,-0.014520978441095504
2024-04-08,3743.239990234375,0.017150651581251352
2024-04-09,3721.0234375,-0.005952795893258222
2024-04-10,3689.516845703125,-0.008503234698933933
2024-04-12,3616.82177734375,-0.019899835212217405
2024-04-15,3539.702880859375,-0.02155288648095101
2024-04-16,3483.325927734375,-0.016055227931390435
2024-04-18,3490.69873046875,0.002114361747314561
2024-04-19,3458.65185546875,-0.009223049484898955
2024-04-22,3551.40087890625,0.026463263430597947
2024-04-23,3548.89404296875,-0.0007061216665627468
2024-04-24,3573.175048828125,0.006818552198911656
2024-04-25,3590.3291015625,0.004789300086476334
2024-04-26,3544.0283203125,-0.01297984627328092
2024-04-29,3572.634521484375,0.008039261062435535
2024-04-30,3533.313232421875,-0.011067261335649012
2024-05-02,3538.425048828125,0.0014457031901579963
2024-05-03,3440.416748046875,-0.028089114951118925
2024-05-06,3404.5361328125,-0.010483912600154945
2024-05-07,3369.58935546875,-0.010317815172447354
2024-05-08,3427.6865234375,0.017094666686093822
2024-05-09,3219.873291015625,-0.06254354248325944
2024-05-10,3215.941162109375,-0.0012219523804382051
2024-05-13,3237.961181640625,0.00682381102287731
2024-05-14,3322.108642578125,0.025655847815030386
2024-05-15,3353.418212890625,0.009380473055091402
2024-05-16,3401.8818359375,0.014348571987645886
2024-05-17,3392.198974609375,-0.002850383489387793
2024-05-21,3382.565185546875,-0.0028440238887458857
2024-05-22,3402.127685546875,0.005766673476147215
2024-05-23,3524.56396484375,0.0353557049323313
2024-05-24,3564.376953125,0.011232540189384584
2024-05-27,3590.033935546875,0.007172384368350992
2024-05-28,3596.12890625,0.0016963078346007036
2024-05-29,3573.1259765625,-0.006417126744942934
2024-05-30,3573.027587890625,-2.753612023416837e-05
2024-05-31,3607.040771484375,0.009474405067440565
2024-06-03,3831.0244140625,0.060244533172203095
2024-06-04,3345.45556640625,-0.13552936091090043
2024-06-05,3351.157470703125,0.0017029222513564703
2024-06-06,3423.45947265625,0.021345781719691124
2024-06-07,3472.561767578125,0.014241001604355435
2024-06-10,3483.620849609375,0.0031796437664888843
2024-06-11,3537.638427734375,0.015387166824614622
2024-06-12,3568.702392578125,0.008742660531260247
2024-06-13,3640.8076171875,0.02000347564220038
2024-06-14,3625.226806640625,-0.004288676193695499
2024-06-18,3626.602783203125,0.0003794839804121851
2024-06-19,3529.037109375,-0.02727127749135756
2024-06-20,3561.236572265625,0.00908277612371383
2024-06-21,3502.336181640625,-0.016677610013181677
2024-06-24,3498.967529296875,-0.0009622929507935758
2024-06-25,3554.648193359375,0.015788163930574365
2024-06-26,3569.658203125,0.004213752508587829
2024-06-27,3531.46435546875,-0.010757233282552504
2024-06-28,3515.66162109375,-0.00448488104676227
2024-07-01,3493.964111328125,-0.006190795312610044
2024-07-02,3592.990478515625,0.027947917973751506
2024-07-03,3580.952880859375,-0.0033559252842546333
2024-07-04,3540.2822265625,-0.011422483848580387
2024-07-05,3593.634521484375,0.014957642909600744
2024-07-08,3598.439697265625,0.0013362421882995269
2024-07-09,3632.224853515625,0.009345033747001148
2024-07-10,3616.322998046875,-0.0043876046085462375
2024-07-11,3587.640625,-0.00796298429805707
2024-07-12,3615.629638671875,0.00777123542691443
2024-07-15,3617.858642578125,0.000616301261614228
2024-07-16,3602.94775390625,-0.004129984671361037
2024-07-18,3622.416015625,0.005388879910534131
2024-07-19,3585.064453125,-0.01036475840501089
2024-07-22,3617.7099609375,0.009064765734856834
2024-07-23,3505.35791015625,-0.03154858874079566
2024-07-24,3486.9296875,-0.005271026131548089
2024-07-25,3585.70849609375,0.027934479136942643
2024-07-26,3645.89697265625,0.016646335774510804
2024-07-29,3740.06884765625,0.025501601500821834
2024-07-30,3749.67919921875,0.0025662697267319853
2024-07-31,3779.748779296875,0.007987257471450137
2024-08-01,3744.378662109375,-0.00940185503430868
2024-08-02,3631.828369140625,-0.030519487455192517
2024-08-05,3495.400634765625,-0.03828820447953683
2024-08-06,3543.1552734375,0.013569650385426329
2024-08-07,3604.632080078125,0.01720205696204555
2024-08-08,3520.714599609375,-0.023555727039187683
2024-08-09,3558.85888671875,0.010775975783607327
2024-08-12,3538.944580078125,-0.0056114145703955514
2024-08-13,3518.98095703125,-0.005657094618732756
2024-08-14,3512.441650390625,-0.0018600243197027257
2024-08-16,3535.3779296875,0.006508781903221443
2024-08-19,3522.200927734375,-0.003734146661578544
2024-08-20,3539.687744140625,0.004952457610167813
2024-08-21,3562.822021484375,0.006514418120012469
2024-08-22,3573.17529296875,0.002901704777230238
2024-08-23,3565.298828125,-0.0022067651732137162
2024-08-26,3608.248291015625,0.011974543523660263
2024-08-27,3668.486328125,0.01655671570225096
2024-08-28,3654.962646484375,-0.003693259025797652
2024-08-29,3649.414306640625,-0.0015191825247923675
2024-08-30,3670.41845703125,0.005738985771411017
2024-09-02,3649.067626953125,-0.005833986263544907
2024-09-03,3656.05224609375,0.0019122537043619427
2024-09-04,3617.066162109375,-0.010720699209276223
2024-09-05,3590.662109375,-0.007326627712007964
2024-09-06,3541.71875,-0.013724485158960948
2024-09-09,3545.236083984375,0.0009926221785161074
2024-09-10,3562.9208984375,0.004975931450685189
2024-09-11,3504.26806640625,-0.016599012428032377
2024-09-12,3588.5322265625,0.02376159524056168
2024-09-13,3579.615234375,-0.002487950153284921
2024-09-16,3628.41015625,0.013539260648471748
2024-09-17,3661.0556640625,0.008956959774981474
2024-09-18,3695.97998046875,0.009494198596435471
2024-09-19,3649.662109375,-0.012611146689623988
2024-09-20,3758.84375,0.029476806276717216
2024-09-23,3752.700927734375,-0.001635568687546861
2024-09-24,3756.565185546875,0.001029197286473947
2024-09-25,3758.79443359375,0.0005932512149062194
2024-09-26,3727.386962890625,-0.00839083460916382
2024-09-27,3671.4091796875,-0.015131880981957588
2024-09-30,3641.58740234375,-0.00815587490486695
2024-10-01,3619.7412109375,-0.00601715153892309
2024-10-03,3465.3310546875,-0.043594364034613406
2024-10-04,3461.665283203125,-0.0010584015488869925
2024-10-07,3436.302001953125,-0.007353875280688904
2024-10-08,3499.760009765625,0.018298503779284915
2024-10-09,3454.878662109375,-0.012907060408355625
2024-10-10,3428.3759765625,-0.007700664265939529
2024-10-11,3450.370849609375,0.006395045075003723
2024-10-14,3522.200927734375,0.020604339868345367
2024-10-15,3519.079833984375,-0.0008865131387390779
2024-10-16,3499.958251953125,-0.0054485042255175255
2024-10-17,3537.31005859375,0.0106155274332172
2024-10-18,3544.74072265625,0.0020984505812677843
2024-10-21,3552.468505859375,0.002177697178793195
2024-10-22,3479.449462890625,-0.02076863465150732
2024-10-23,3423.471435546875,-0.016219005048897443
2024-10-24,3410.83935546875,-0.003696669598314036
2024-10-25,3295.66357421875,-0.03435087039653899
2024-10-28,3309.9306640625,0.0043197058475732165
2024-10-29,3349.659912109375,0.011931580153845413
2024-10-30,3376.8564453125,0.008086409058211452
2024-10-31,3588.829345703125,0.0608808308057202
2024-11-01,3592.842041015625,0.0011174824115449038
2024-11-04,3541.42138671875,-0.014415375956360022
2024-11-05,3541.768310546875,9.79569496877819e-05
2024-11-06,3611.765380859375,0.01957055280067309
2024-11-07,3612.85546875,0.00030177027184921163
2024-11-08,3626.478271484375,0.0037635559577834563
2024-11-11,3595.319091796875,-0.008629257087435465
2024-11-12,3558.16552734375,-0.010387636379292466
2024-11-13,3515.166259765625,-0.012158286523072936
2024-11-14,3493.6669921875,-0.006134925525103694
2024-11-18,3509.419921875,0.004498860702547765
2024-11-19,3473.5048828125,-0.010286622514527147
2024-11-21,3451.31201171875,-0.006409684880571725
2024-11-22,3570.203125,0.03386803993010624
2024-11-25,3718.32177734375,0.04064993943830674
2024-11-26,3668.387451171875,-0.013520252464110346
2024-11-27,3664.5234375,-0.001053882718111587
2024-11-28,3632.17529296875,-0.008866573131132366
2024-11-29,3690.38232421875,0.015898340527599857
2024-12-02,3669.823974609375,-0.005586365990081712
2024-12-03,3752.05712890625,0.022160559687885238
2024-12-04,3754.880615234375,0.0007522338821764239
2024-12-05,3796.14599609375,0.010929849352945355
2024-12-06,3830.970947265625,0.009131941581960243
2024-12-09,3910.826416015625,0.02063042915929798
2024-12-10,3886.8994140625,-0.006136937247954385
2024-12-11,3880.55859375,-0.0016326632766148408
2024-12-12,3824.23388671875,-0.014620954570556103
2024-12-13,3851.08349609375,0.00699638009955879
2024-12-16,3842.01806640625,-0.002356769583738791
2024-12-17,3772.020751953125,-0.018386900345147145
2024-12-18,3723.424072265625,-0.012967171869401195
2024-12-19,3682.010498046875,-0.011184760477521363
2024-12-20,3596.309814453125,-0.023550665790754793
2024-12-23,3606.861328125,0.0029296877750233105
2024-12-24,3606.1181640625,-0.0002060629912880413
2024-12-26,3595.962890625,-0.0028200960502235708
2024-12-27,3574.7607421875,-0.005913548286014903
2024-12-30,3545.8798828125,-0.008111915561205338
2024-12-31,3574.314697265625,0.007987131615020541
2025-01-01,3633.61181640625,0.016453679649142065
2025-01-02,3679.186767578125,0.012464596341341774
2025-01-03,3626.081787109375,-0.014539072871220613
2025-01-06,3569.90576171875,-0.015613469651744219
2025-01-07,3609.635498046875,0.011067599011378668
2025-01-08,3563.119384765625,-0.012970404304045146
2025-01-09,3495.301513671875,-0.019216750901816432
2025-01-10,3503.475341796875,0.0023357886699638636
2025-01-13,3432.289306640625,-0.020527955761304752
2025-01-14,3430.605224609375,-0.0004907789438944871
2025-01-15,3469.04638671875,0.01114304374647249
2025-01-16,3475.486328125,0.001854680081933828
2025-01-17,3535.675048828125,0.017169822832513396
2025-01-20,3559.800048828125,0.0068001346303773694
2025-01-21,3508.3798828125,-0.014550018154643582
2025-01-22,3485.691162109375,-0.006488009671649779
2025-01-23,3470.87939453125,-0.0042583597305913485
2025-01-24,3426.24560546875,-0.012942903642843642
2025-01-27,3425.70068359375,-0.00015905608513554326
2025-01-28,3382.35498046875,-0.01273382327408495
2025-01-29,3417.82421875,0.010431948601597582
2025-01-30,3389.33984375,-0.008368989197859862
2025-01-31,3534.4365234375,0.04191872126080858
2025-02-01,3415.64453125,-0.034187676759461265
2025-02-03,3258.80712890625,-0.04700499353492613
2025-02-04,3407.37158203125,0.04457997998208783
2025-02-05,3351.938720703125,-0.01640229598076873
2025-02-06,3321.77001953125,-0.0090411217659478
2025-02-07,3306.06640625,-0.0047386934915361585
2025-02-10,3297.892578125,-0.0024754339989954957
2025-02-11,3209.715087890625,-0.027101476246843413
2025-02-12,3259.2529296875,0.015315830908035032
2025-02-13,3233.493408203125,-0.007934903136842551
2025-02-14,3207.733642578125,-0.007998445871822652
2025-02-17,3192.079833984375,-0.004891967514092316
2025-02-18,3190.395263671875,-0.0005278736934628233
2025-02-19,3245.630126953125,0.017164699037617227
2025-02-20,3245.53125,-3.046510397463837e-05
2025-02-21,3284.468017578125,0.01192564576209962
2025-02-24,3227.598388671875,-0.017466368165869387
2025-02-25,3196.092041015625,-0.009809501452692295
2025-02-27,3179.84375,-0.005096765940467797
2025-02-28,3134.61572265625,-0.014325470298198332
2025-03-03,3167.756591796875,0.010517047536304773
2025-03-04,3183.311279296875,0.004898300228071009
2025-03-05,3209.715087890625,0.0082602377052951
2025-03-06,3229.77783203125,0.0062311766798085165
2025-03-07,3214.718505859375,-0.004673554857639041
2025-03-10,3148.337646484375,-0.02086521509484682
2025-03-11,3165.923583984375,0.005570242449236885
2025-03-12,3164.14013671875,-0.0005634847898865236
2025-03-13,3157.848876953125,-0.001990279270897261
2025-03-17,3144.126708984375,-0.004354885057356828
2025-03-18,3144.126708984375,0.0
2025-03-19,3288.876953125,0.04500997927513464
2025-03-20,3320.0859375,0.009444512512737048
2025-03-21,3384.385986328125,0.01918183001053688
2025-03-24,3449.67724609375,0.019108177417051248
2025-03-25,3437.54052734375,-0.0035244221142182557
2025-03-26,3412.969482421875,-0.00717352438124073
2025-03-27,3469.244873046875,0.016354226125693046
2025-03-28,3460.03076171875,-0.002659474740100414
2025-04-01,3405.04345703125,-0.01601977746915045
2025-04-02,3388.299560546875,-0.00492951124285612
2025-04-03,3388.547119140625,7.30601135192288e-05
2025-04-04,3230.025634765625,-0.04791117743876522
2025-04-07,3040.146484375,-0.060584373756107215
2025-04-08,3131.89111328125,0.02973131174285809
2025-04-09,3025.92919921875,-0.03441879403956681
2025-04-11,3087.158203125,0.02003277477452027
2025-04-15,3227.499267578125,0.044456624422270774
2025-04-16,3197.87548828125,-0.009220937399200732
2025-04-17,3217.29443359375,0.006054088936340596
2025-04-21,3250.187744140625,0.010171993756924569
2025-04-22,3227.697509765625,-0.006943724335292727
2025-04-23,3270.498291015625,0.013173318107938162
2025-04-24,3270.10205078125,-0.00012116326152134365
2025-04-25,3241.865478515625,-0.008672263523041962
2025-04-28,3296.55517578125,0.016729108027807683
2025-04-29,3291.6015625,-0.0015037936744804218
2025-04-30,3310.128662109375,0.005612815918965633
2025-05-02,3304.0849609375,-0.001827489463853182
2025-05-05,3299.428466796875,-0.0014103083043247504
2025-05-06,3303.193359375,0.0011404236333035216
2025-05-07,3290.709716796875,-0.0037864243222120566
2025-05-08,3293.1865234375,0.000752383290103574
2025-05-09,3412.07763671875,0.03546573919685016
2025-05-12,3554.0537109375,0.040767459039990274
2025-05-13,3534.040283203125,-0.005647069842914239
2025-05-14,3540.084228515625,0.0017087476402457167
2025-05-15,3584.767333984375,0.012543051851986769
2025-05-16,3571.39208984375,-0.0037381111636423355
2025-05-19,3566.93359375,-0.0012491715483817975
2025-05-20,3534.8330078125,-0.009040230792876915
2025-05-21,3555.837158203125,0.005924464496215729
2025-05-22,3518.58447265625,-0.01053175279119628
2025-05-23,3566.63623046875,0.013564148969179114
2025-05-26,3614.9853515625,0.01346488422605663
2025-05-27,3606.365966796875,-0.0023871955480096714
2025-05-28,3612.607666015625,0.0017292488078248318
2025-05-29,3621.5244140625,0.002465189317496119
2025-05-30,3641.1416015625,0.0054022132276553125
2025-06-02,3645.60009765625,0.0012237284740352554
2025-06-03,3644.800048828125,-0.00021948008758403888
2025-06-04,3626.5,-0.0050335118460499316
2025-06-05,3642.60009765625,0.004429743370466369
2025-06-06,3656.300048828125,0.0037539812809216514
2025-06-09,3678.89990234375,0.006162047436275442
2025-06-10,3679.800048828125,0.00024464823809570464
2025-06-11,3684.800048828125,0.001357847188422419
2025-06-12,3603.89990234375,-0.02219969801959055
2025-06-13,3587.39990234375,-0.004588886405157926
2025-06-16,3628.699951171875,0.011446765045450929
2025-06-17,3622.300048828125,-0.001765247277794371
2025-06-18,3601.5,-0.005758771331139258
2025-06-19,3621.10009765625,0.005427448704034498
2025-06-20,3662.0,0.011231572201003997
2025-06-23,3583.699951171875,-0.02161367362532605
2025-06-24,3604.800048828125,0.005870531614157543
2025-06-25,3619.800048828125,0.0041524849406608935
2025-06-26,3659.60009765625,0.010935089326383186
2025-06-27,3679.199951171875,0.005341445463984984
2025-06-30,3669.800048828125,-0.002558145998072231
2025-07-01,3666.699951171875,-0.0008451162927180154
2025-07-02,3596.800048828125,-0.019247486828774134
2025-07-03,3582.89990234375,-0.003872073748464791
2025-07-04,3594.60009765625,0.0032602453991338073
2025-07-07,3581.39990234375,-0.0036789883503811787
2025-07-08,3606.39990234375,0.006956259631820366
2025-07-09,3579.699951171875,-0.007431033406402767
2025-07-10,3574.699951171875,-0.0013977414967804305
2025-07-11,3540.60009765625,-0.009585010990663119
2025-07-14,3495.89990234375,-0.012705406560196131
2025-07-15,3494.0,-0.0005436136188161183
2025-07-16,3503.800048828125,0.002800896043482144
2025-07-17,3474.0,-0.008541439936433913
2025-07-18,3464.800048828125,-0.002651742808009033
2025-07-21,3502.800048828125,0.010907737594769183
2025-07-22,3464.60009765625,-0.010965448556094354
2025-07-23,3484.89990234375,0.005842107323940832
2025-07-24,3477.5,-0.0021256765580589003
2025-07-25,3442.89990234375,-0.00999953368339538
2025-07-28,3422.199951171875,-0.006030506284383885
2025-07-29,3495.60009765625,0.021221457860476474
2025-07-30,3665.10009765625,0.04735058403273567
2025-07-31,3636.5,-0.007833966128435493
2025-08-01,3587.300048828125,-0.013621836598293281
2025-08-04,3631.10009765625,0.012135815555613676
2025-08-05,3652.60009765625,0.0059036099421172685
2025-08-06,3628.39990234375,-0.006647516667655668
2025-08-07,3641.60009765625,0.0036314194824319233
2025-08-08,3607.60009765625,-0.009380413947667277
2025-08-11,3668.39990234375,0.016712814702708526
2025-08-12,3686.10009765625,0.004813441970893588
2025-08-13,3693.699951171875,0.0020596374297287704
2025-08-14,3677.0,-0.004531450163200976
2025-08-18,3635.10009765625,-0.011460554530881574
2025-08-19,3613.0,-0.00609819562275024
2025-08-20,3592.300048828125,-0.005745772689663349
2025-08-21,3612.60009765625,0.0056350822726035045
2025-08-22,3595.800048828125,-0.00466125045917548
2025-08-25,3603.10009765625,0.0020281018438354534
2025-08-26,3541.300048828125,-0.017300707973844733
2025-08-28,3560.10009765625,0.005294756628567269
2025-08-29,3601.0,0.011422922878912202
2025-09-01,3598.39990234375,-0.000722309582622172
2025-09-02,3574.89990234375,-0.006552098674539552
2025-09-03,3600.800048828125,0.007218880147364054
2025-09-04,3592.60009765625,-0.00227985502173112
2025-09-05,3553.60009765625,-0.010914999896248967
2025-09-08,3529.60009765625,-0.006776623894119254
2025-09-09,3525.0,-0.0013041414806091195
2025-09-10,3550.0,0.007067167223092353
2025-09-11,3539.699951171875,-0.0029056394899029635
2025-09-12,3579.800048828125,0.0112649825727441
2025-09-15,3586.199951171875,0.0017861858903997548
2025-09-16,3667.800048828125,0.022498908132678814
2025-09-17,3685.5,0.004814161053962312
2025-09-18,3686.0,0.0001356576004251924
2025-09-19,3675.39990234375,-0.002879915538682268
2025-09-22,3644.5,-0.008442761868818687
2025-09-23,3657.60009765625,0.0035880394777670116
2025-09-24,3673.800048828125,0.004419340702833592
2025-09-25,3644.39990234375,-0.00803484595941421
2025-09-26,3729.5,0.02308246035176389
2025-09-29,3688.39990234375,-0.011081443206820885
2025-09-30,3659.0,-0.008002847169190268
2025-10-01,3670.300048828125,0.003083529861349485
2025-10-03,3733.10009765625,0.016965597940872216
2025-10-06,3737.0,0.001044136664055406
2025-10-07,3729.699951171875,-0.0019553621283312666
2025-10-08,3729.800048828125,2.683763154523102e-05
2025-10-09,3769.199951171875,0.01050813838939679
2025-10-10,3784.0,0.003918886793674091
2025-10-13,3769.5,-0.0038392845200122816
2025-10-14,3744.300048828125,-0.006707670018583819
2025-10-15,3828.699951171875,0.022290610582961893
2025-10-16,3861.800048828125,0.0086081014361807
2025-10-17,3839.39990234375,-0.00581732971413563
2025-10-20,3872.699951171875,0.008635846634303201
2025-10-21,3888.199951171875,0.003994387456028135
2025-10-23,3918.699951171875,0.007813640640380055
2025-10-24,3904.89990234375,-0.0035278039262660477
2025-10-27,3923.800048828125,0.004828434688194291
2025-10-28,3972.800048828125,0.01241056361368994
2025-10-29,3958.10009765625,-0.003707011243155991
2025-10-30,3987.5,0.007400331291746463
2025-10-31,4030.89990234375,0.010825183749423924
2025-11-03,3980.5,-0.012582212313891035
2025-11-04,3924.39990234375,-0.014193991123774674
2025-11-05,3924.39990234375,0.0
2025-11-06,3881.60009765625,-0.010965983496365668
2025-11-07,3882.5,0.00023181111434962575
2025-11-10,3918.5,0.00922965147007705
2025-11-11,3955.0,0.009271673708834886
2025-11-12,3954.60009765625,-0.00010111822068206342
2025-11-13,4002.5,0.012039682889797626
2025-11-14,4004.39990234375,0.0004745662872219834
2025-11-17,4027.699951171875,0.005801749134155885
2025-11-18,3999.60009765625,-0.007001100774049612
2025-11-19,4019.60009765625,0.004988038951622112
2025-11-20,4037.39990234375,0.004418476764601248
2025-11-21,4024.89990234375,-0.0031008546739152076
2025-11-24,4013.300048828125,-0.002886183881559231
2025-11-25,3996.699951171875,-0.004144849293817531
2025-11-26,4062.0,0.016206454755200567
2025-11-27,4081.300048828125,0.004740113921777352
2025-11-28,4069.60009765625,-0.002870838557029329
